epoch,train_sup,train_phys,train_freq,train_cons,train_total,val_MSE,val_PCC,val_R2,lr
1,0.6809949800372124,0.0,0.0,0.0,0.6809949800372124,1.270837723008777,0.024848558302958915,-0.2480981148943846,0.00075
2,0.43309856578707695,0.0,0.0,0.0,0.43309856578707695,1.172024880426302,0.16321756113198468,-0.1510533700605936,0.0002500000000000001
3,0.40057116001844406,0.0,0.0,0.0,0.40057116001844406,0.9740999197218312,0.34274767112226784,0.04333004008947561,0.0
