epoch,train_sup,train_phys,train_freq,train_cons,train_total,val_MSE,val_PCC,val_R2,lr
46,0.13745390872160593,0.0,0.0,0.0,0.13745390872160593,0.9366109165554207,0.3619809238754943,-0.0043153015265358086,0.0007853567838422158
47,0.11460749059915543,0.0,0.0,0.0,0.11460749059915543,0.9062625159334886,0.41802059384532486,0.028226880699524393,0.0007766957746216719
48,0.11241471767425537,0.0,0.0,0.0,0.11241471767425537,0.7806032152311937,0.49344964947372943,0.16296966048536243,0.0007679133974894982
49,0.13071225583553314,0.0,0.0,0.0,0.13071225583553314,0.7288728894834982,0.547864931415363,0.2184393937364254,0.000759013504686565
50,0.15418125440677008,0.0,0.0,0.0,0.15418125440677008,0.8070430994287907,0.45527019065640323,0.13461852790632522,0.0007499999999999998
51,0.13346349696318308,0.0,0.0,0.0,0.13346349696318308,0.5526200649463476,0.6482311413650618,0.4074329293562483,0.0007408768370508575
52,0.13992241521676382,0.0,0.0,0.0,0.13992241521676382,0.4398207540267139,0.743827347874055,0.5283861148848457,0.0007316480175599307
53,0.14614828179279962,0.0,0.0,0.0,0.14614828179279962,0.5162971502866702,0.671160847372675,0.44638150271146615,0.0007223175895924635
54,0.13644527395566305,0.0,0.0,0.0,0.13644527395566305,0.9186380720919299,0.4979245821908009,0.014956738108688916,0.0007128896457825361
55,0.13139211386442184,0.0,0.0,0.0,0.13139211386442184,0.5238365020669375,0.66658562866968,0.438297157096148,0.0007033683215378998
56,0.12682300309340158,0.0,0.0,0.0,0.12682300309340158,0.5570090549154012,0.6376563258567087,0.4027266743828619,0.0006937577932260512
57,0.14271805932124457,0.0,0.0,0.0,0.14271805932124457,0.5265663397453192,0.6729079091900091,0.435369988831694,0.0006840622763423388
58,0.12045642485221227,0.0,0.0,0.0,0.12045642485221227,0.8059501733102071,0.4367038234949732,0.1357904578987369,0.0006742860236609073
59,0.15788363913695017,0.0,0.0,0.0,0.15788363913695017,0.9092364556752368,0.24967948770426648,0.025037965072275403,0.0006644333233692913
60,0.12676336616277695,0.0,0.0,0.0,0.12676336616277695,0.9305362531798326,0.19268165066272436,0.002198478391984837,0.0006545084971874734
61,0.1332888106505076,0.0,0.0,0.0,0.1332888106505076,0.9615743177019898,0.1804989592834473,-0.0310832211679688,0.0006445158984722354
62,0.12741506844758987,0.0,0.0,0.0,0.12741506844758987,0.8956204202304846,0.3062145149957471,0.039638256934753646,0.0006344599103076324
63,0.12570889542500177,0.0,0.0,0.0,0.12570889542500177,0.9313065831281816,0.31267194323797703,0.0013724639385165327,0.0006243449435824269
64,0.1284293830394745,0.0,0.0,0.0,0.1284293830394745,0.8395380507699902,0.3555431654300992,0.09977462818503058,0.0006141754350553275
65,0.12514286488294601,0.0,0.0,0.0,0.12514286488294601,0.844559251449681,0.4073525923579455,0.09439046216100522,0.0006039558454088793
66,0.1446667710940043,0.0,0.0,0.0,0.1446667710940043,0.8026976316549336,0.45186240573139563,0.1392781146145663,0.000593690657292862
67,0.12582013259331384,0.0,0.0,0.0,0.12582013259331384,0.7982286943612513,0.4078766602766349,0.14407009602998055,0.0005833843733580507
68,0.09843680262565613,0.0,0.0,0.0,0.09843680262565613,0.6980968010594891,0.5519408166186243,0.25144017984624334,0.0005730415142812054
69,0.08464345584313075,0.0,0.0,0.0,0.08464345584313075,0.609778621062175,0.5946854959692313,0.34614257761509204,0.0005626666167821517
70,0.1269383281469345,0.0,0.0,0.0,0.1269383281469345,1.13727426163721,0.44478565948693555,-0.21948391034684067,0.0005522642316338265
71,0.1292282690604528,0.0,0.0,0.0,0.1292282690604528,0.6885613375006672,0.5328285060479777,0.2616649293019656,0.0005418389216661573
72,0.10465620209773381,0.0,0.0,0.0,0.10465620209773381,0.9235771863998128,0.42202581734509215,0.009660592198241558,0.0005313952597646563
73,0.13819831609725952,0.0,0.0,0.0,0.13819831609725952,0.7828683539875244,0.4375831773364849,0.16054078263133287,0.0005209378268645994
74,0.1277592033147812,0.0,0.0,0.0,0.1277592033147812,0.8038247939782982,0.4095547520816327,0.13806947359976518,0.0005104712099416781
75,0.12034076452255249,0.0,0.0,0.0,0.12034076452255249,0.8175177857118431,0.39567204142584456,0.12338666254279873,0.0004999999999999996
76,0.11775712172190349,0.0,0.0,0.0,0.11775712172190349,0.825748102334367,0.3804124265047192,0.11456140461092634,0.0004895287900583212
77,0.11939154068628947,0.0,0.0,0.0,0.11939154068628947,0.8299135025810312,0.37084388004248175,0.11009490189270854,0.0004790621731353997
78,0.13560161739587784,0.0,0.0,0.0,0.13560161739587784,0.8094521773599345,0.3978311199774443,0.13203530600910918,0.000468604740235343
79,0.12047878156105678,0.0,0.0,0.0,0.12047878156105678,0.745316402384503,0.4735061004122694,0.2008072357875692,0.00045816107833384175
80,0.17117836574713388,0.0,0.0,0.0,0.17117836574713388,0.7015711232943986,0.521717862553722,0.2477147107947122,0.0004477357683661729
81,0.13672707229852676,0.0,0.0,0.0,0.13672707229852676,0.6650483225578694,0.5545428464228911,0.28687761930447064,0.00043733338321784746
82,0.13763470699389777,0.0,0.0,0.0,0.13763470699389777,0.5931187295606496,0.6331478591050013,0.3640067554300255,0.0004269584857187939
83,0.13819229354461035,0.0,0.0,0.0,0.13819229354461035,0.6486715435639402,0.5925354515958894,0.3044382193814058,0.0004166156266419484
84,0.15865349024534225,0.0,0.0,0.0,0.15865349024534225,0.610127020782687,0.6000734434606494,0.3457689932758825,0.0004063093427071373
85,0.11624487241109212,0.0,0.0,0.0,0.11624487241109212,1.0963477692402421,0.4549544062194145,-0.17559898243755545,0.0003960441545911199
86,0.10352608064810435,0.0,0.0,0.0,0.10352608064810435,0.6314209974515478,0.5822811653187757,0.32293574819954185,0.0003858245649446718
87,0.10285874456167221,0.0,0.0,0.0,0.10285874456167221,0.5946369815544215,0.6244591222329995,0.36237875421632404,0.00037565505641757235
88,0.12715976933638254,0.0,0.0,0.0,0.12715976933638254,0.5077294794233684,0.680354396728401,0.45556850106303604,0.00036554008969236695
89,0.0979857270916303,0.0,0.0,0.0,0.0979857270916303,0.9923748895164594,0.5757574961381573,-0.06411026048841895,0.0003554841015277638
90,0.1335866947968801,0.0,0.0,0.0,0.1335866947968801,0.7708501098970517,0.6237821413140301,0.17342778429252748,0.000345491502812526
91,0.11982645591100057,0.0,0.0,0.0,0.11982645591100057,0.4722752639446248,0.7070099693325145,0.4935855799583728,0.0003355666766307081
92,0.12004199499885242,0.0,0.0,0.0,0.12004199499885242,0.4341533436477057,0.7323891922801024,0.5344632028869813,0.00032571397633909225
93,0.11701210588216782,0.0,0.0,0.0,0.11701210588216782,0.5634595702121717,0.6740454995580019,0.3958098734992004,0.00031593772365766094
94,0.1565456266204516,0.0,0.0,0.0,0.1565456266204516,0.8703441993753449,0.5391381156975507,0.06674160894664405,0.0003062422067739483
95,0.16162476440270743,0.0,0.0,0.0,0.16162476440270743,0.5392670479261135,0.6656049691088473,0.421751190096029,0.00029663167846209965
96,0.14339374005794525,0.0,0.0,0.0,0.14339374005794525,0.5867885236500235,0.6163505239933336,0.3707945501754002,0.00028711035421746345
97,0.14845400551954904,0.0,0.0,0.0,0.14845400551954904,0.5995200765033872,0.6076375999181854,0.35714267711176784,0.00027768241040753615
98,0.14104670534531275,0.0,0.0,0.0,0.14104670534531275,0.5597444195779623,0.637140101135645,0.3997935796075327,0.00026835198244006903
99,0.15768414239088693,0.0,0.0,0.0,0.15768414239088693,0.510186305000055,0.6826444329631343,0.4529340800070414,0.0002591231629491421
100,0.1264848162730535,0.0,0.0,0.0,0.1264848162730535,0.7500480009274634,0.5605878212633268,0.1957336062436682,0.0002499999999999997
101,0.12850064287583032,0.0,0.0,0.0,0.12850064287583032,0.5130349977546728,0.6858852453376081,0.44987946504127496,0.00024098649531343477
102,0.13383054733276367,0.0,0.0,0.0,0.13383054733276367,0.48373088887482557,0.7046837656031286,0.4813018672633921,0.0002320866025105016
103,0.12054830292860667,0.0,0.0,0.0,0.12054830292860667,1.2511642455308787,0.47746391881205236,-0.3416066098512236,0.0002233042253783278
104,0.14075371623039246,0.0,0.0,0.0,0.14075371623039246,0.7390329742438824,0.6022848893541622,0.20754487135867272,0.000214643216157784
105,0.11394274483124416,0.0,0.0,0.0,0.11394274483124416,0.3820610388348807,0.7692990138711588,0.5903210814260352,0.00020610737385376332
106,0.12404367824395497,0.0,0.0,0.0,0.12404367824395497,0.8041131612446871,0.6177971312673738,0.13776026125451646,0.00019770044256881242
107,0.11255585153897603,0.0,0.0,0.0,0.11255585153897603,0.39265978087654374,0.7673477676479031,0.5789561927393626,0.0001894261098608447
108,0.10064716388781865,0.0,0.0,0.0,0.10064716388781865,0.43741691116897113,0.7357784064402921,0.5309637232831923,0.000181288005125655
109,0.130586509903272,0.0,0.0,0.0,0.130586509903272,0.3904054250390112,0.7640816284784305,0.581373508214444,0.0001732896980049473
110,0.10496616115172704,0.0,0.0,0.0,0.10496616115172704,0.3983452402021899,0.7590654694888713,0.5728597510942525,0.00016543469682057076
111,0.09837279965480168,0.0,0.0,0.0,0.09837279965480168,0.37114456474077745,0.780434904108042,0.6020266699234945,0.00015772644703565552
112,0.08294900382558505,0.0,0.0,0.0,0.08294900382558505,0.40434290354849683,0.7550878602569513,0.5664285372725584,0.00015016832974331718
113,0.09917375197013219,0.0,0.0,0.0,0.09917375197013219,0.4685902312023277,0.7271586895973216,0.49753699105587135,0.00014276366018359834
114,0.10965720067421596,0.0,0.0,0.0,0.10965720067421596,0.46587000468131073,0.7558451489170589,0.5004538534054188,0.00013551568628929425
115,0.10544631381829579,0.0,0.0,0.0,0.10544631381829579,0.5989793416857216,0.7082021896127557,0.35772249979144244,0.00012842758726130276
116,0.10639521479606628,0.0,0.0,0.0,0.10639521479606628,0.6621448936712505,0.6762335249159246,0.28999092708914764,0.0001215024721741218
117,0.09111928691466649,0.0,0.0,0.0,0.09111928691466649,0.6641623253728255,0.6798321197959386,0.28782766218174294,0.00011474337861210538
118,0.09138068060080211,0.0,0.0,0.0,0.09138068060080211,0.5744167892873654,0.7199980150176131,0.384060594705967,0.00010815327133708009
119,0.12707098945975304,0.0,0.0,0.0,0.12707098945975304,0.4446053722640951,0.7585736992659532,0.5232556330349895,0.00010173504098790189
120,0.11223471413056056,0.0,0.0,0.0,0.11223471413056056,0.39725758995638766,0.7739032326374147,0.5740260238391673,9.549150281252629e-05
121,0.09193493674198787,0.0,0.0,0.0,0.09193493674198787,0.38432946503307075,0.7756559017878351,0.58788867849227,8.942539543314794e-05
122,0.09344429522752762,0.0,0.0,0.0,0.09344429522752762,0.4133965353253364,0.7610722004989132,0.5567204495627682,8.353937964495024e-05
123,0.11381272474924724,0.0,0.0,0.0,0.11381272474924724,0.36399170624545524,0.7916504593142675,0.6096965839822861,7.783603724899243e-05
124,0.09543573608001073,0.0,0.0,0.0,0.09543573608001073,0.42045604728460423,0.7667256639588373,0.5491506297403845,7.231786991974666e-05
125,0.08687809109687805,0.0,0.0,0.0,0.08687809109687805,0.4947095548480964,0.7377774418347878,0.4695295912495109,6.698729810778072e-05
126,0.09090001632769902,0.0,0.0,0.0,0.09090001632769902,0.4726685288971894,0.7455874157189741,0.49316388723364224,6.184665997806817e-05
127,0.09770347426335017,0.0,0.0,0.0,0.09770347426335017,0.459463784818332,0.7355361787674796,0.5073231568905785,5.6898210384392595e-05
128,0.08659592270851135,0.0,0.0,0.0,0.08659592270851135,0.3999531909991717,0.7626658256813424,0.5711355670590613,5.214411988029363e-05
129,0.09719009821613629,0.0,0.0,0.0,0.09719009821613629,0.34305144437843305,0.7978929276726937,0.6321505454291241,4.7586473766990294e-05
130,0.09495943660537402,0.0,0.0,0.0,0.09495943660537402,0.39321111293678274,0.7691989685923322,0.5783650067788608,4.32272711786996e-05
131,0.09499700864156087,0.0,0.0,0.0,0.09499700864156087,0.35797056799482513,0.7933229489698045,0.6161529696284775,3.906842420574966e-05
132,0.07822617640097936,0.0,0.0,0.0,0.07822617640097936,0.34251016271641715,0.8041868463014935,0.6327309544826483,3.5111757055874305e-05
133,0.11535680542389552,0.0,0.0,0.0,0.11535680542389552,0.36198391575161926,0.7893510681601317,0.6118495107521715,3.1359005254054254e-05
134,0.060598745942115784,0.0,0.0,0.0,0.060598745942115784,0.33957645309594486,0.8030912257106074,0.6358767318913847,2.7811814881259484e-05
135,0.10793726146221161,0.0,0.0,0.0,0.10793726146221161,0.3276418688739825,0.8105111706972462,0.6486740261996287,2.4471741852423218e-05
136,0.08660267293453217,0.0,0.0,0.0,0.08660267293453217,0.3572464892440839,0.7952680639852874,0.6169293895441817,2.1340251233966362e-05
137,0.13253695021073023,0.0,0.0,0.0,0.13253695021073023,0.3934168386175362,0.7792586401123035,0.5781444098955174,1.8418716601170932e-05
138,0.07485554243127505,0.0,0.0,0.0,0.07485554243127505,0.3804719656055812,0.7863158922999524,0.5920250232990394,1.570841943568445e-05
139,0.10079129785299301,0.0,0.0,0.0,0.10079129785299301,0.3516606005243812,0.8017369615564561,0.6229190629663683,1.3210548563419845e-05
140,0.0693102702498436,0.0,0.0,0.0,0.0693102702498436,0.34230567766036785,0.8053406032693461,0.6329502210607906,1.0926199633097203e-05
141,0.10435579965511958,0.0,0.0,0.0,0.10435579965511958,0.36445237466312697,0.7944374734040924,0.6092026154275534,8.856374635655688e-06
142,0.09933516383171082,0.0,0.0,0.0,0.09933516383171082,0.359450189133363,0.7956732736675933,0.6145663917617996,7.001981464747503e-06
143,0.08448232213656108,0.0,0.0,0.0,0.08448232213656108,0.3419747005698549,0.8043453072228182,0.6333051233479423,5.3638335185058295e-06
144,0.09763339410225551,0.0,0.0,0.0,0.09763339410225551,0.33227595472132665,0.8095404560567608,0.6437049582090573,3.942649342761114e-06
145,0.0888214223086834,0.0,0.0,0.0,0.0888214223086834,0.3337918523289785,0.8089227869423219,0.6420794815719588,2.7390523158633524e-06
146,0.09427521377801895,0.0,0.0,0.0,0.09427521377801895,0.3400079324133867,0.8060450029082583,0.635414062416644,1.7535703752478133e-06
147,0.10675479720036189,0.0,0.0,0.0,0.10675479720036189,0.33360301936031894,0.8090755180150127,0.6422819646270944,9.866357858642196e-07
148,0.08666002005338669,0.0,0.0,0.0,0.08666002005338669,0.3308105649748759,0.809561862780225,0.6452762759452131,4.38584950570808e-07
149,0.09636370589335759,0.0,0.0,0.0,0.09636370589335759,0.3284346232736384,0.8107568518037684,0.6478239663083187,1.096582625772501e-07
150,0.08616068462530772,0.0,0.0,0.0,0.08616068462530772,0.33525424385577396,0.8076001517570512,0.6405113787864554,0.0
